VehicleId,DepotId,InitialLoad,RouteSequence,ClientsServed,DemandsSatisfied,TotalDistance,TotalTime,FuelCost
VEH001,CD1,101.0,CD1-C8-C4-C5-C3-C2-C10-C7-C9-C6-CD1,9,12.0-15.0-6.0-15.0-12.0-15.0-11.0-10.0-5.0,142897.7,204.1,2143465500
VEH002,CD1,0.0,,0,,0.0,0.0,0
VEH003,CD1,0.0,,0,,0.0,0.0,0
VEH004,CD1,0.0,,0,,0.0,0.0,0
VEH005,CD1,0.0,,0,,0.0,0.0,0
VEH006,CD1,0.0,,0,,0.0,0.0,0
